id,profile_url,name,email,address,phone,whatsapp
255,https://nigeriapropertycentre.com/agents/asset-constructions-inv-co-ltd-107263,Asset Constructions & Inv. Co. Ltd,assetconstructionsinvcoltd@gmail.com,"7, Salvation Street,, Ketu,, Lagos., Nigeria",8056842804,8056842804
256,https://nigeriapropertycentre.com/agents/ibukun-efuntayo-co-1782,Ibukun Efuntayo & Co.,emmanuel.efuntayo@gmail.com,"29a Araromi Street, Off Moloney Street, Lagos Island, Lagos, Nigeria","08022490210, 08038882855, 07037248610, 08057108443",8022490210
257,https://nigeriapropertycentre.com/agents/vim-realty-limited-173075,Vim Realty Limited,,"16 Dasilva Street Lekki Phase One, Lekki, Lagos, Nigeria","09078759559, 09078759559, 09078759559",2349078759559
258,https://nigeriapropertycentre.com/agents/elyon-capital-193559,Elyon Capital,,"10,jinadu Street Thomas Estate, Ajah, Lagos, Nigeria",7068504731,2347068504731
259,https://nigeriapropertycentre.com/agents/casaflo-realties-limited-31184,Casaflo Realties Limited,booking@casaflo.com,"17a Awolowo Towers, Awolowo Road , Ikoyi, Lagos, Nigeria","08099666653, 09061656973, 08099666653",8083428819
260,https://nigeriapropertycentre.com/agents/agathahomesng-limited-61446,Agathahomes.ng Limited,,"No 50 Greenville Estate Ijoyi Badore Oke Ira, Ajah, Lagos, Nigeria",9158424506,2349158424506
261,https://nigeriapropertycentre.com/agents/bola-adebule-and-co-48448,Bola Adebule And Co.,,"34, Fadeyi Bus-stop (fish House), Fadeyi, Lagos, Nigeria","08066612255, 08061468792, 09024359421, 08066612255",2349024359421
262,https://nigeriapropertycentre.com/agents/strategic-pillars-realty-ltd-35033,Strategic Pillars Realty Ltd,,"5, Akinmade Street, Anthony Village, Maryland, Lagos State, Nigeria","08094440599, 08154607958",2348094440599
263,https://nigeriapropertycentre.com/agents/dunovella-nig-limited-21985,Dunovella Nig Limited,dunovellapropertiesltd@gmail.com,"Suit J178, Road 5, Ikota Shopping Complex, Vgc, Lekki, Lagos, Nigeria","08035971999, 08035971999",2348035971999
264,https://nigeriapropertycentre.com/agents/property-axis-real-estate-limited-47813,Property Axis Real Estate Limited,seunmsk@gmail.com,"6, Ola Adesega Street, Oregun, Ikeja, Lagos","09051134461, 09051134461, 08033960674",2349051134461
265,https://nigeriapropertycentre.com/agents/hagneia-limited-70254,Hagneia Limited,hagneialtd@gmail.com,"16 Abudi Street, Abule Oja, Shomolu, Yaba, Lagos, Nigeria","08101971449, 08162404737",8162404737
266,https://nigeriapropertycentre.com/agents/overhplus-properties-limited-38770,Overhplus Properties Limited,overhplusproltd@gmail.com,"Suite C3 3rd Floor Yob Shopping Complex Ologolo Road, Lekki, Lagos, Nigeria","08105605371, 08105605371, +2349053588569",2348154029096
267,https://nigeriapropertycentre.com/agents/agbaje-yusuf-o-co-42052,Agbaje Yusuf O. & Co,,"7, Alabi Street, Off Toyin Street, Ikeja, Lagos, Nigeria","07031510560, 07060559560, 08025502200",2348025502200
268,https://nigeriapropertycentre.com/agents/hauz-concept-2148,Hauz Concept,hauzconcept@gmail.com,"6, Olagunsoye Oyinlola Street, 2nd Avenue Estate, Ikoyi, Lagos, Nigeria","08033342296, 08033342296, 08026664211",2348033342296
269,https://nigeriapropertycentre.com/agents/gods-gift-properties-investment-a-subsidiary-of-douglas-ifada-associates-2234,God's Gift Properties & Investment (a Subsidiary Of Douglas Ifada & Associates),ifadadouglas@gmail.com,"16 Thomas Salako Street, 2nd Floor, Ogba, Ikeja, Lagos, Nigeria","2348025472651, 2348060506734",2348060506734
270,https://nigeriapropertycentre.com/agents/rigor-homes-and-consult-75890,Rigor Homes And Consult,,"23 Bayo Adesiyan Rd Harmony Estate Langbasa Ajah, Langbasa, Lagos, Nigeria",8162633399,2348162633399
271,https://nigeriapropertycentre.com/agents/mabco-dee-investments-limited-113597,Mabco-dee Investments Limited,info@mabcodeehomes.com,"Plot 30, 122 Road, Gowon Estate, Ipaja, Lagos, Nigeria","08058317500, 08058317500, 07063255237, 08172016000",8058317500
272,https://nigeriapropertycentre.com/agents/sureland-realtors-limited-39352,Sureland Realtors Limited,surelandrealtors@gmail.com,"48, Lekki - Epe Road, Farm Bus-stop, Sangotedo, Lagos, Nigeria","09015094850, 09137309303",2349015094850
273,https://nigeriapropertycentre.com/agents/future-homes-consults-limited-39393,Future Homes Consults Limited,,"104, Babs Animashaun Street, Surulere, Lagos, Nigeria",8032889444,2348022446686
274,https://nigeriapropertycentre.com/agents/juli-gold-co-17929,Juli-gold & Co,juli_gold184@yahoo.com,"12, Oyegunwa Street, Ladipo, Oshodi, Lagos, Nigeria","08023845742, 08023845742, 08037773843",2348023845742
275,https://nigeriapropertycentre.com/agents/xellencio-services-63770,Xellencio Services,obessa77@gmail.com,"43b, Oduduwa Crescent, Gra Ikeja, Ikeja, Lagos, Nigeria",7072166676,2348036108444
276,https://nigeriapropertycentre.com/agents/upwey-global-investment-120263,Upwey Global Investment,upweyglobal@gmail.com,"9, Dapo Afilaka Street, Obadeyi, Ojokoro,, Alimosho, Lagos, Nigeria","09014552450, 09065506369",9065506369
277,https://nigeriapropertycentre.com/agents/derel-arik-enterprises-39144,Derel Arik Enterprises,,"13, Okoti Eboh Street, Flat 6, Keffi, Ikoyi, Lagos, Nigeria","07063563308, 09091514649, 07069517573",9091514649
278,https://nigeriapropertycentre.com/agents/michael-adekojo-company-27648,Michael Adekojo & Company,michaeladekojoass@gmail.com,"10, Kehinde Street, Meiran, Lagos, Nigeria","08092806691, 08130555027, 08130555027",8092806691
279,https://nigeriapropertycentre.com/agents/sweet-country-ltd-172008,Sweet Country Ltd,,"10 /12 Agbola Gomez Street Abijo, Ibeju Lekki, Lagos, Nigeria",7069364904,7069364904
280,https://nigeriapropertycentre.com/agents/rowjoy-nigeria-limited-209741,Rowjoy Nigeria Limited,,"Wharf Rd 22, Apapa, Lagos, Nigeria",8034717938,2348025440595
281,https://nigeriapropertycentre.com/agents/ubosi-eleh-co-26748,Ubosi Eleh & Co,kokoro@ubosieleh.com,"Lateef Jakande House, 3/5 Adeyemo Alakija Street, Victoria Island, Lagos, Nigeria","08054797542, 08054797523, 08076092475, 08054797530",8064779981
282,https://nigeriapropertycentre.com/agents/olatunde-oladapo-associate-62612,Olatunde Oladapo & Associate,,"2 Irekari Street, Alimosho, Lagos, Nigeria","08062424012, 09158518238",2348062424012
283,https://nigeriapropertycentre.com/agents/inter-llect-facility-management-homes-ltd-37980,Inter-llect Facility Management & Homes Ltd,,"House 31, Plot 30, Chief Saula Ndakolo, Alagutan, Lekki, Lagos, Nigeria","08111849191, 08111849191, 08140605309",2348111849191
284,https://nigeriapropertycentre.com/agents/menorit-global-limited-194582,Menorit Global Limited,,"2 Al Ameen Street, Surulere, Lagos, Nigeria","08054345593, 07062021730",8054345593
285,https://nigeriapropertycentre.com/agents/jaydyln-designs-ltd-199383,Jaydyln Designs Ltd,jaydylnhomeslg@gmail.com,"21a Ologun Street, Oke-ira, Ogba, Lagos, Nigeria","07019425321, 08100811221",2347019425321
286,https://nigeriapropertycentre.com/agents/alphabrick-integrated-services-limited-75387,Alphabrick Integrated Services Limited,,"12, Atunwa Street, Off Ola-ayami, Alausa, Ikeja, Lagos, Nigeria","+2348037271551, +2349098280247",2348037271551
287,https://nigeriapropertycentre.com/agents/worksuite-services-205174,Worksuite Services,,"Falolu, Surulere, Lagos, Nigeria","08027385335, 09130360321",2348027385335
288,https://nigeriapropertycentre.com/agents/travellers-realty-55904,Traveller's Realty,,"8, Fayemi Street, Ilasamaja, Lagos, Nigeria",2348034221639,2348034221639
289,https://nigeriapropertycentre.com/agents/elegant-manors-123767,Elegant Manors,,"21c Femi Okunnu Phase 2 Estate, Jakande Lekki, Lagos, Nigeria","07030842532, 07030842532",7030842532
290,https://nigeriapropertycentre.com/agents/heavensent-properties-21193,Heavensent Properties,heavensentrealtor@gmail.com,"13/15 Ijaiye Road, Ogba, Lagos, Nigeria","08102912408, 08076264412, 08037081716",2348037081716
291,https://nigeriapropertycentre.com/agents/paragone-signature-associates-limited-186994,Paragone Signature & Associates Limited,,"7, Sola Gbeleyi Street, Off 21 Road, Gowon Estate, Ipaja, Lagos, Nigeria","08160467439, 09156362645",8160467439
292,https://nigeriapropertycentre.com/agents/clientchoice-project-services-ltd-94748,Clientchoice Project & Services Ltd,,"3, Adeyiga Street., Ikosi Ketu., Lagos, Nigeria",9024237003,9024237003
293,https://nigeriapropertycentre.com/agents/heric-oni-resources-ltd-1546,Heric Oni Resources Ltd,hericoni@gmail.com,"Suite 20, Berliner Shopping Complex, Lekki-epe Express Way, Ibeju-lekki, Lagos, Nigeria","08023641257, 08023641257",2348023641257
294,https://nigeriapropertycentre.com/agents/d-hands-global-limited-205094,D- Hands Global Limited,dhandsgloballimited@gmail.com,"Road 4 Block 19, Abraham Adesanya Estate, Ajah, Lagos State, Nigeria","07057824366, 07057824366",2347057824366
295,https://nigeriapropertycentre.com/agents/affyolams-property-company-21299,Affyolams Property & Company,affyolamsproperty@gmail.com,"No 22,adio Street Newgarage, Gbagada, Lagos, Nigeria","08077383399, 08077383399, 08179541937, 081795419371",2348077383399
296,https://nigeriapropertycentre.com/agents/aeonconstruct-engineering-limited-200351,Aeonconstruct Engineering Limited,aeonconstructengineering@gmail.com,"8, Bakare Makinde Street, Alapere, Ketu, Lagos, Nigeria","+2347019945635, +2348161644509",2347019945635
297,https://nigeriapropertycentre.com/agents/zenix-properties-subsidiary-of-zenith-industries-limited-55004,Zenix Properties (subsidiary Of Zenith Industries Limited),zenix200@gmail.com,"16 Kikelomo Abogun Street, Igbo-efon, Agungi, Lekki, Lagos, Nigeria","2348065330191, 2348024943648",2348065330191
298,https://nigeriapropertycentre.com/agents/davison-shony-international-agencyestate-and-business-management-28246,Davison Shony International Agency/estate And Business Management,,"72/74 Aina Street, Ojodu Berger, Lagos, Nigeria","08106881494, 09071717546",2348106881494
299,https://nigeriapropertycentre.com/agents/next-legends-international-1144,Next Legends International,,"Jude Nwoye Ave, Thomas Estate Ajah, Eti Osa Local Government, Lagos, Nigeria",8100161111,2348100161111
300,https://nigeriapropertycentre.com/agents/eden-maisons-n-chalets-33715,Eden Maisons 'n' Chalets,funmieden@gmail.com,"112/113 Gobi Plaza, Suite Ff16, Ilepo Alhaji Bus Stop, Egbeda, Lagos, Nigeria","07060842626, 08023165611",2348023165611
301,https://nigeriapropertycentre.com/agents/ablebis-realty-76987,Ablebis Realty,ablebisrealty@gmail.com,"2b Cherub Mall, New Road Bus Stop, Chevron, Lekki, Lagos, Nigeria",9025481130,2349025481130
302,https://nigeriapropertycentre.com/agents/niche-global-ltd-54366,Niche Global Ltd,nicheglobalngre@gmail.com,"18 King George V Rd Onikan, Lagos Island, Lagos, Nigeria","+2348145837534, +2349035080881, +2348084953903, +2349020923716",2348145837534
303,https://nigeriapropertycentre.com/agents/willperry-global-concept-25392,Willperry Global Concept,willperrytrading@gmail.com,"54, Shonola Street, Aguda Ogba, Ifako- Ijaiye, Lagos, Nigeria","07039688930, 08186561488",7039688930
304,https://nigeriapropertycentre.com/agents/akist-omoha-investment-limited-10628,Akist Omoha Investment Limited,akistproperties@gmail.com,"Suit 58 Powa Shopping Complex, Falomo, Ikoyi, Lagos, Nigeria","08062397178, 08028672317, 07046158224",2348062397178
305,https://nigeriapropertycentre.com/agents/agathahomesng-limited-41009,Agathahomes.ng Limited,agathahomes7@gmail.com,"Road 3 , Suite F95 Ikota Complex,, Ikota Lekki Phase 2., Lagos, Nigeria","08087813295, 08087813295",2348087813295
306,https://nigeriapropertycentre.com/agents/alphavision-logistic-25040,Alphavision Logistic,alpha.vision@yahoo.com,"House 5, Church Street, Abijo, Lagos, Nigeria","08085789451, 08154547777",2349068188174
307,https://nigeriapropertycentre.com/agents/cavetta-global-company-limited-145294,Cavetta Global Company Limited,,"Block Gt 37, Unit 2, Lekki Garden Estate Phase 1, Ajah, Lagos, Nigeria",2348060765006,2348060765006
308,https://nigeriapropertycentre.com/agents/fn-realtors-limited-146097,Fn Realtors Limited,francisnwanze30@gmail.com,"13 Godwin Okigbo Street, Masha, Surulere, Lagos, Nigeria",7040767631,2347040767631
309,https://nigeriapropertycentre.com/agents/betaproperty-196099,Betaproperty,,"No 27a Elder Arokodare Close Off Street U, Abraham Adesanya Estate, Ajah,, Ajah, Lagos, Nigeria",2347037268898,2347037268898
310,https://nigeriapropertycentre.com/agents/makinshua-ventures-125302,Makinshua Ventures,makindeoluwatosin@gmail.com,"68, Ebenezer Street, Ikotun, Lagos, Nigeria","+2348166866515, +2348166866515, +2348166866515, +2348166866515",2349094033432
311,https://nigeriapropertycentre.com/agents/m3ric-easy-life-concept-business-venture-93731,M3ric Easy Life Concept Business Venture,helpdeskcommunity@gmail.com,"Block C. Suit 5/6, Ojomu Royal Complex,etiosa Lga, Chevron, Lekki, Lagos State, Nigeria","07038554225, 08118665295",2347038554225
312,https://nigeriapropertycentre.com/agents/ff-property-295,F&f Property,ufagbogwu@gmail.com,"14 Amara Olu Street, Agidingbe, Ikeja, Lagos, Nigeria","07085665009, 08186578478, 07056561322, 07038009615",2347085665009
313,https://nigeriapropertycentre.com/agents/valsihee-business-services-ltd-15746,Valsihee Business Services Ltd,contact@valsihee.com.ng,"29, Abudu Street, Abule Oja, Yaba, Lagos, Nigeria",8094826131,2348094826131
314,https://nigeriapropertycentre.com/agents/lekan-ajayi-consulting-81637,Lekan Ajayi Consulting,lekanajayiconsulting@gmail.com,"8, Providence Street, Lekki Phase 1, Lagos, Nigeria","08062447860, 08058106669",2348062447860
315,https://nigeriapropertycentre.com/agents/peakaflex-investment-limited-73844,Peakaflex Investment Limited,,"Road 2, Suite A67, Ikota Shopping Complex, Vgc, Lekki, Lagos, Nigeria","08063512429, 08059345448, 09033340030, 08063512429",2348059345448
316,https://nigeriapropertycentre.com/agents/demola-adetola-co-90314,Demola Adetola & Co,info@dac-ng.com,"3, Force Road, Onikan, Lagos, Nigeria","08028147070, 08098147070, 08073772255",8028147070
317,https://nigeriapropertycentre.com/agents/professional-realtors-network-156102,Professional Realtors Network,,"36, Itire, Ijesha, Surulere, Lagos, Nigeria",2348132889921,2348132889921
318,https://nigeriapropertycentre.com/agents/ephrael-realty-101374,Ephrael Realty,,"28, Ebun Street, Yaba, Lagos, Nigeria","07068560860, 09027607019",2347068560860
319,https://nigeriapropertycentre.com/agents/aruofeg-enterprise-25475,Aruofeg Enterprise,,"22 Aladin Street, Northern Foreshore Estate, Chevron Lekki., Lagos, Nigeria","08074577210, 08074577210, 08057989376",2348074577210
320,https://nigeriapropertycentre.com/agents/campus-courier-nigeria-ltd-12191,Campus Courier Nigeria Ltd,topshaddai@gmail.com,"34/36 Oluwalogbon Street, Ketu, Lagos, Nigeria","2348022737965, 08022737965, 07038561676",2348022737965
321,https://nigeriapropertycentre.com/agents/palm-luxury-homes-and-apartments-124068,Palm Luxury Homes And Apartments,,"10b, Kafayat Abdulrasaq, Lekki Phase 1, Lekki, Lagos, Nigeria","08033017369, 08033017369, 08054745444, 08080326623",2348033017369
322,https://nigeriapropertycentre.com/agents/ade-divine-properties-115168,Ade Divine Properties,,"5 Tunde Abimbola Street, Magodo Phase 2, Lagos, Nigeria",8030409160,8030409160
323,https://nigeriapropertycentre.com/agents/ave-homes-solutions-limited-81711,Ave Homes Solutions Limited,,"7a, Alhaji Johnson Street Ogombo Road, Sangotedo, Lagos, Nigeria","08110778683, 08110778683",8110778683
324,https://nigeriapropertycentre.com/agents/smarteazie-homes-property-ltd-178150,Smarteazie Homes & Property Ltd,,"37 Kayode Street Ogba, Ikeja, Lagos, Nigeria",7025062915,9062055497
325,https://nigeriapropertycentre.com/agents/adepsol-consult-ltd-141614,Adepsol Consult Ltd,,"Providence Mall, 1st Floor, Suite Ff17, Providence Street, Lekki Phase 1, Lekki, Lagos, Nigeria",8180018350,8180018350
326,https://nigeriapropertycentre.com/agents/glenview-corporate-services-ltd-24854,Glenview Corporate Services Ltd,chimanthony@yahoo.com,"3, Suleiman Abdullahi Street, Agungi, Lagos, Nigeria","07016574311, 08184477349",2348184477349
327,https://nigeriapropertycentre.com/agents/bkay-property-solutions-111333,Bkay Property Solutions,bkaypropertysolutions@yahoo.com,"72 Adeyeri Cresent College Road, Ogba, Lagos, Nigeria","07055987988, 08133529154",7055987988
328,https://nigeriapropertycentre.com/agents/de-bamcy-enterprises-37051,De-bamcy Enterprises,,"1, Power Line, Ejigbo, Lagos, Nigeria","08034649302, 08096714698",2348034649302
329,https://nigeriapropertycentre.com/agents/covenant-auto-rental-services-59173,Covenant Auto Rental Services,,"Maroko Set Back Opp. Mobil Est. 7 Lekki, Ilaje, Ajah, Lagos, Nigeria","08038000606, 08086755773",2348038000606
330,https://nigeriapropertycentre.com/agents/edgeline-properties-limited-49790,Edgeline Properties Limited,,"Tisco Plaza, Plot 6, Block B, Ikeja, Lagos",7088739045,2347088739045
331,https://nigeriapropertycentre.com/agents/olumoti-concepts-22899,Olumoti Concepts,olu_moti@yahoo.com,"24b John Olanrele Street, Magodo Isheri, Lagos, Nigeria","2348033000225, 2347082345908",2348033000225
332,https://nigeriapropertycentre.com/agents/gihon-homes-ltd-28948,Gihon Homes Ltd,gihonhomes@gmail.com,"5 Fred Anyiam Street Ikate, Surulere, Lagos, Nigeria","08189042000, 08187444789, 08189042000",2348189042000
333,https://nigeriapropertycentre.com/agents/exquisite-assets-properties-31476,Exquisite Assets Properties,xquisitecribs@gmail.com,"No. 11, Tulip Close Peninsula Gardens Estate, Sangotedo, Ajah, Lekki, Lagos, Nigeria","08100812262, 08100812262",2348100812262
334,https://nigeriapropertycentre.com/agents/odumosu-tj-real-enterprises-135520,Odumosu Tj Real Enterprises,,"235, Lapal House, Igbosere Road, Lagos Island, Lagos, Nigeria","08163165030, 08083943947",2348163165030
335,https://nigeriapropertycentre.com/agents/property-vest-174146,Property Vest,,"3, Polo Club Road, Ikoyi, Lagos, Nigeria",2347065970036,2347065970036
336,https://nigeriapropertycentre.com/agents/mcgrant-intl-limited-13107,Mcgrant Int'l Limited,mcgrant.intl@gmail.com,"Plot 12 Block 77c, Collin Ohabule Crescent, Magodo, Lagos, Nigeria","07046786053, 07046786053, 08062283402",7046786053
337,https://nigeriapropertycentre.com/agents/ola-dynamic-concepts-limited-111707,Ola Dynamic Concepts Limited,,"7, Morayo Benson Street,, Ikorodu, Lagos, Nigeria","+2348115017713, +2348115017713",2348115017713
338,https://nigeriapropertycentre.com/agents/asset-allocators-limited-174653,Asset Allocators Limited,,"27a Providence Street, Lekki, Lagos, Nigeria","+2348033064524, +2348087185200, +2348123661053",2348033064524
339,https://nigeriapropertycentre.com/agents/ideal-investments-josh-jahdiel-properties-24726,Ideal Investments (josh & Jahdiel Properties),idealinvestments2016@gmail.com,"Shop A10, Ikota Complex, Lekki, Lagos, Nigeria","+2348058078879, +2349026118458, +2348054539245",2348029992779
340,https://nigeriapropertycentre.com/agents/nestoria-haven-homes-192929,Nestoria Haven Homes,,"2, Alli Close, Chevy View Estate, Chevron, Lekki, Lagos, Nigeria",7044758305,7044758305
341,https://nigeriapropertycentre.com/agents/sethcharis-homes-properties-77457,Sethcharis Homes & Properties,sethcharis@gmail.com,"50 Olorunkemi, Shomolu, Lagos, Nigeria",2348022548249,2348022548249
342,https://nigeriapropertycentre.com/agents/iconview-de-luxe-ltd-17565,Iconview De-luxe Ltd,iconviewdeluxe@yahoo.com,"C20 Yomade Shopping Complex, Awoyaya, Lagos, Nigeria","08038891314, 08038891314",2348038891314
343,https://nigeriapropertycentre.com/agents/halqat-international-agency-limited-31118,Halqat International Agency Limited,,"21 Olanibi Street, Papa-ajao Off Daleko Market Mushin, Lagos, Nigeria",,
344,https://nigeriapropertycentre.com/agents/stelmafeli-realty-ltd-125048,Stelmafeli Realty Ltd,,"Km 52 Lekki/epe Express, Lagos, Lagos, Nigeria","07043887929, 08107421398",7043887929
345,https://nigeriapropertycentre.com/agents/yfab-integrated-concept-ltd-11669,Yfab Integrated Concept Ltd,yfabintegratedconcept@yahoo.com,"5 Olorunwa Close, Off Kareem Laka, Egbeda Bus Stop, Egbeda, Lagos, Nigeria","2347035892822, 2349058718899, 2348021136490",2348021136490
346,https://nigeriapropertycentre.com/agents/macflo-nigeria-limited-137123,Macflo Nigeria Limited,,"No. 4, Atunda Olu Street, 2nd Junction, Oke-ira, Ogba, Lagos, Nigeria",2349051687054,2349051687054
347,https://nigeriapropertycentre.com/agents/qpt-services-limited-36810,Qpt Services Limited,info@qptservicesltd.com,"172, Oshodi-oworonshoki Expressway, Gbagada Phase 1 , First Pedro Bus Stop, Gbagada, Lagos, Nigeria","08091990855, 08023118998, 08183886817",2348091990855
348,https://nigeriapropertycentre.com/agents/workbay-executive-intl-ltd-26382,Workbay Executive Int'l Ltd,sales@workbay.ng,"3/5, Olu Kodeosho Street, Off Medical Road, Ikeja, Lagos, Nigeria","012931617, 08025472953",2348025472953
349,https://nigeriapropertycentre.com/agents/benyhomes-limited-20106,Benyhomes Limited,info@benyhomes.com,"Plot 4, Olawale Idris Close, Lekki Phase 1, Lagos, Nigeria","08142545677, 08098533149, 08037667938",8142545677
350,https://nigeriapropertycentre.com/agents/dream-space-177805,Dream Space,,"Block D7, Emperor Estate, Sangotedo, Ajah, Lagos, Nigeria","07031173302, 07031173302, 08060229505",2347031173302
351,https://nigeriapropertycentre.com/agents/smilebay-realties-limited-23648,Smilebay Realties Limited,info@connectsellerng.house,"Chevron Dr 4, Fl 2 Lekki, Lagos, Nigeria","09169306242, 09169306242, 09169306242, 09169306242",2349015174801
352,https://nigeriapropertycentre.com/agents/alfafa-synergy-26289,Alfafa Synergy,alfafasynergy@yahoo.com,"26, Aladeraji, Ijegun, Ikotun, Alimosho, Lagos, Nigeria",2348068321289,2348068321289
353,https://nigeriapropertycentre.com/agents/isg-homes-apartment-49855,Isg Homes & Apartment,,"No 15 Chinua Achebe, Lakowe Lake & Golf Estate,, Lakowe Golf Country Club, Lagos, Nigeria",8033966556,8033966556
354,https://nigeriapropertycentre.com/agents/conicon-transvirtual-3047,Conicon Transvirtual,conicontransvirtual@gmail.com,"Suite 34a, 6 Shop, Phase 5 Lspdc Plaza, Oba Ogunji Way, Ogba, Lagos, Nigeria","2348062678099, 2348180490592",2348180490592
355,https://nigeriapropertycentre.com/agents/onyebuchi-emeka-co-23012,Onyebuchi Emeka & Co,oec.oec7@yahoo.com,"2a Araromi Street, Onikan, Lagos Island, Lagos, Nigeria","08132989021, 07066654735, 08023011184, 08050938661",2348132989021
356,https://nigeriapropertycentre.com/agents/1khenry-property-services-company-enterprises-21411,1KHenry Property & Services Company Enterprises,kkinghenry247@yahoo.com,"1/2 Progress College Road, Car Wash Bus Stop, New Oko Oba, Agege, Lagos, Nigeria","08023987599, 08136689077",2347087031339
357,https://nigeriapropertycentre.com/agents/movepad-properties-ltd-35631,Movepad Properties Ltd,,"Oriental Hotel, 2nd Building, 4th Floor, Lekki-epe Express Way, Victoria Island, Lagos, Nigeria",9090554895,2349090554895
358,https://nigeriapropertycentre.com/agents/kings-luxuries-empire-limited-101240,Kings Luxuries Empire Limited,,"G153 Close 43 Road 4 Victoria Garden City Ikota, Ajah Lekki Lagos Nigeria, Lagos, Nigeria","09020000297, 09166809000, 09020000297",9020000297
359,https://nigeriapropertycentre.com/agents/home-sweet-home-143552,Home Sweet Home,,"7b, Ikota Villa Estate, Rd 22, Ikota, Lagos, Nigeria","07062817658, 08091559289",2347062817658
360,https://nigeriapropertycentre.com/agents/macbryan-realtors-limited-29377,Macbryan Realtors Limited,macbryan.media@gmail.com,"Suite J282, Ikota Business Complex, Vgc, Lagos State, Nigeria","07034593260, 09060009861, 09015032617",2347034593260
361,https://nigeriapropertycentre.com/agents/wunmi-odusola-co-35305,Wunmi Odusola & Co,info@wunmiodusola.com,"Bq Right Wing (zion House) 15, Taiwo Koya Street, Ilupeju, Lagos, Nigeria","09061500067, 09061500067",8023038234
362,https://nigeriapropertycentre.com/agents/aon-realty-ventures-140648,Aon Realty Ventures,,"30/32 Onifade Street, Mushin, Lagos, Lagos, Nigeria","07031963784, 07031963784",2347031963784
363,https://nigeriapropertycentre.com/agents/snowdrop-solicitors-116687,Snowdrop Solicitors,,"38, Olopa Ozolua Street, Adaloko, Ojo, Lagos, Nigeria","+2347036769898, +2347036769898, +2348122938027",2347036769898
364,https://nigeriapropertycentre.com/agents/skycrest-homes-and-properties-ltd-41419,Skycrest Homes And Properties Ltd,,"Plt20 Bode Ajakaye Street,agungi, Lekki, Lagos, Nigeria","07032517020, 07032517020, 07013602220",2347032517020
365,https://nigeriapropertycentre.com/agents/aloda-limited-76479,Aloda Limited,dadabimbola@gmail.com,"14 Muraino Olo Close, Cement Bus Stop, Ikeja, Lagos, Nigeria",8168064058,8168064058
366,https://nigeriapropertycentre.com/agents/f-i-orobi-co-2160,F. I. Orobi & Co.,francrobis@gmail.com,"25 Ogunsiji Close (for Access: Sahadatu Plaza, 2nd Floor, Suite 38, 70d, Allen Avenue), Ikeja, Lagos , Nigeria",8064420085,2348064420085
367,https://nigeriapropertycentre.com/agents/henshodeg-services-ltd-31125,Henshodeg Services Ltd,henshodeg01@yahoo.com,"St 205 Pearl Plaza, 1st Floor, Ajiwe, Km 23, Lekki Epe Express Way, Ajah , Lagos, Nigeria","07037341101, 07037341101, +2347037341101, 07037341101",7037341101
368,https://nigeriapropertycentre.com/agents/toplift-realtors-26170,Toplift Realtors,topliftrealtors@gmail.com,"28b Jaiye Oyedotun Street, Magodo Gra, Kosofe Lga, Lagos, Nigeria","08029763540, 08078435528",2348029763540
369,https://nigeriapropertycentre.com/agents/sanieldan-properties-limited-138313,Sanieldan Properties Limited,customercare@sanieldanproperties.com,"9, White House Street, Royal Palm Will Estate, Badore, Ajah, Lagos, Nigeria",8035192353,2348035192353
370,https://nigeriapropertycentre.com/agents/tadmor-facility-management-limited-30304,Tadmor Facility Management Limited,tadmorfacilitymanagementltd@gmail.com,"24 Awkuzu Street, Lekki Phase One, Lagos, Nigeria","08170355577, 08170355577, 08036529966",8170355577
371,https://nigeriapropertycentre.com/agents/patriotic-homes-property-ltd-90502,Patriotic Homes & Property Ltd,info@patriotichomesltd.com,"33 Baale Street Opposite Beachwood Estate Malete, Ibeju-lekki, Lagos, Nigeria","08118838961, 08108081458",8118838961
372,https://nigeriapropertycentre.com/agents/handre-properties-78380,Handre Properties,oluwadamilarefalana@ymail.com,"2, Agboola Street Off Immam Thanni Street Ijeshatedo, Surulere, Lagos, Nigeria","08027197931, 09053037929",8027197931
373,https://nigeriapropertycentre.com/agents/mart-armstrong-properties-limited-16367,Mart-armstrong Properties Limited,armstrongpropertiesltd@gmail.com,"Plot 60, Oguntuga Street, Besnson Bus Stop, Eyita Estate, Ikorodu, Lagos, Nigeria","08035773129, 08078510956",2348035773129
374,https://nigeriapropertycentre.com/agents/theos-ikanos-concepts-ltd-45186,Theos-ikanos Concepts Ltd,sales@theosikanos.org.ng,"8 Idowu Baale Street, Lekki-ajah, Lagos, Nigeria",2348090730621,2348090730621
375,https://nigeriapropertycentre.com/agents/adams-realtors-14886,Adam's Realtors,,"Km 45 Lekki Epe Express Way, Penisula Gerden, Ajah Lekki Lagos, Penisula Gerden, Sangotedo/ajah, Lagos State, Nigeria","08033869821, 08077784426",8033869821
376,https://nigeriapropertycentre.com/agents/bayo-modeyin-consulting-27229,Bayo Modeyin Consulting,bmconsultingrealestate@yahoo.com,"13, Aina Street, By Zenith Bank, Off Ogunnusi Road, Ojodu Berger, Lagos, Nigeria","08118194877, 08122737186",8118194877
